Material;Material desc;Grupo art. Desc;Jerar;NEGOCIO desc;Tipo producto;Familia
18895;ACOPLE RAPIDO CPI 4M-Q4VY-SS;ACOPLES RAPIDO INST.;"	INST.PARKER CPI";EMSESA;;
18933;MANGUERA TUBING 1MJ-10430-100;TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
18953;MANIFOLD HEFS38N(EUM3V1F-T-V-8N) IM300-B;MANIFOLD INSTRUMENT.;"	INST.PARKER CPI";EMSESA;;
18955;MANIFOLD HLS2V;MANIFOLD INSTRUMENT.;"	INST.PARKER CPI";EMSESA;;
18981;FITTING PARKER 4-4 FBZ-B;FITTING INST CPI;"	INST.PARKER CPI";EMSESA;;
19160;REGULADOR 15R113F;FILTROS FRL;"	FILTRACION";EMSESA;;
19169;"REGULADOR PARKER 07R318AC 1/2""";FILTROS FRL;"	FILTRACION";EMSESA;;
19182;"REGULADOR 27R118AD 1/4"" NEUMATICO PARKER";FILTROS FRL;"	FILTRACION";EMSESA;;
19184;"FRL PARKER 06A12A13A2BC 1/4""";FILTROS FRL;"	FILTRACION";EMSESA;;
19200;LUBRICADORES 06L12BE(06L11B);FILTROS MECANICOS;"	FILTRACION";EMSESA;;
19245;ELEMENTO FILTRO 937953Q (FC-1240.Q020XS);FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19272;ELEMENTO FILTRO 940802 40SA PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19274;ELEMENTO FILTRO 937399Q 10Q PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19282;ELEMENTO FILTRO GO-2030 (FTCE2B10Q);FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19319;CABEZAL 932533M 50AT PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19336;ELEMENTO FILTRO PARKER FTCE2B10 Q;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19374;ELEMENTO FILTRO PARKER 921999;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19386;ELEMENTO FILTRO 924453Q CF2110Q PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19389;ELEMENTO FILTRO PARKER 929445;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19398;ELEMENTO FILTRO PARKER 925023;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19406;ELEMENTO FILTRO PARKER 925772;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19412;ELEMENTO PARKER 926169 (50AT10C01);FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19432;ELEMENTO FILTRO 927736 50AT210C PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19438;ELEMENTO FILTRO PARKER 930162 Q;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19452;ELEMENTO FILTRO PARKER 932655 Q;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19463;VALVULA 930507M 50AT 25PSI BYPASS PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19468;ELEMENTO FILTRO PARKER 932666 Q;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19561;ELEMENTO FILTRO 937397Q RFP202Q PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
19958;REPUESTO PARA FRL K4520N14160 (P781642);FILTROS FRL;"	FILTRACION";EMSESA;;
19962;REPUESTOS PARA FRL PS801P (P3AKA00E9);FILTROS FRL;"	FILTRACION";EMSESA;;
19988;"FRL PARKER 06A32A18A2BC 1/2""";FILTROS FRL;"	FILTRACION";EMSESA;;
19989;"FRL CONEXION 3/4""07A42A18A2BD";FILTROS FRL;"	FILTRACION";EMSESA;;
19990;"FRL CONEXION 1""P3NCB98SGMNJLNA";FILTROS FRL;"	FILTRACION";EMSESA;;
20005;ELEMENTO FILTRO PARKER PS802P NEUMATICO;FILTROS FRL;"	FILTRACION";EMSESA;;
20122;VALVULA PL50 NEUMATICA PARKER;VALVULAS NEUMATICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20145;SILENCIADOR EM-25 NEUMATICO PARKER;VALVULAS NEUMATICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20146;SILENCIADOR EM-37 NEUMATICO PARKER;VALVULAS NEUMATICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20147;SILENCIADOR EM-50 NEUMATICO PARKER;VALVULAS NEUMATICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20396;"INDICADOR DE NIVEL FL69321 10"" PARKER";FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
20424;PATO LUBRICADOR CONEX-1/2 DIXON PL-300;LUBRICACION;"	REPUESTOS HID MOVILES";EMSESA;;
20533;VALVULA RM2PT35KN CONTROL PRESION PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20555;VALVULA F400S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20556;VALVULA F600S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20557;VALVULA F800S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20558;VALVULA F1200S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20560;VALVULA F1600S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20561;VALVULA F2000S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20565;VALVULA F800B REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20574;VALVULA 9F-1200-S CONTROL VOLUMEN;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20585;VALVULA N400S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20586;VALVULA N600S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20587;VALVULA N800S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20589;VALVULA N1200S REGULADORA PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20620;VALVULA C400S CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20621;VALVULA C600S CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20622;VALVULA C800S CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20624;VALVULA C1200S CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20626;VALVULA C1600S CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20627;VALVULA C2000S CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20631;VALVULA C600B CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20632;VALVULA C800B CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20647;VALVULA CPOM2DD CHECK PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20676;VALVULA D1VW020BNJW DIRECCIONAL PARKER;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20764;BOBINA VALV DIREC 2/2 240VAC S10LDA240;VALVULAS HIDRAULICAS;"	VALVULAS INDUSTRIALES";EMSESA;;
20960;ELEMENTO FILTRO 936712Q PARKER;FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
20998;REPUESTO FILTRO 932687Q (932362);FILTROS HIDRAULICOS;"	FILTRACION";EMSESA;;
21012;"FILTRO 934330 TRICEPTOR 5"" PARKER";FILTROS DE COMBUSTIB;"	FILTRACION";EMSESA;;
21039;"FILTRO 934332T TRICEPTOR 9"" PARKER";FILTROS DE COMBUSTIB;"	FILTRACION";EMSESA;;
21204;KIT CARGA NITROGENO 1445953000;ACUMULADORES/REPUEST;"	CILINDROS";EMSESA;;
21749;KIT SELLOS PARA CILINDRO RG2AHL0061;CILINDROS HIDRAULICO;"	CILINDROS";EMSESA;;
21750;KIT SELLOS PARA CILINDRO RG2AHL0101;CILINDROS HIDRAULICO;"	CILINDROS";EMSESA;;
21798;KIT SELLOS PARA CILINDRO PK502HLL01;CILINDROS HIDRAULICO;"	CILINDROS";EMSESA;;
21820;KIT SELLOS PARA CILINDRO PR152H0001;CILINDROS HIDRAULICO;"	CILINDROS";EMSESA;;
21888;ORING 711510-2 EMSESA;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21892;ORING 2-228 BUNA PARKER;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21934;KIT O'RING PARKER BUNA-N PULG;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21935;KIT O'RING PARKER BUNA-N M/M;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21937;KIT O'RING FOR;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21942;KIT ORING FLANGES 101-3-00360 EMSESA;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21994;O'RING BN 90 FLANGE # 12;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21997;O'RING BN 90 FLANGE # 24;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
21998;O'RING BN 90 FLANGE # 32;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
22045;KIT DE O'RING VITON PULGADA;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
22186;KIT O'RING VITON MILIMETRICO;ORINGS Y SELLOS;"	VALVULAS INDUSTRIALES";EMSESA;;
22236;"MAN MEX3D50H21 0/100 PB SS 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22239;"MAN MEX3D50H25 0/300 PB SS 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22240;"MAN MEX3D50H26 0/400 PB SS 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22241;"MAN MEX3D50H27 0/600 PB SS 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22242;"MAN MEX3D50H30 0/1000 PB SS 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22244;"MAN MEX3D50H34 0/3000 PB SS 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22268;"MAN MEX5D60H23 0/200 PB SS 100/AB 1/2""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22271;"MAN MEX5D60H26 0/400 PB SS 100/AB 1/2""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22296;"MAN MIT3D50H19 0/60 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22297;"MAN MIT3D50H21 0/100 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22298;"MAN MIT3D50H22 0/160 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22300;"MAN MIT3D50H25 0/300 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22301;"MAN MIT3D50H27 0/600 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22302;"MAN MIT3D50H30 0/1000 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22303;"MAN MIT3D50H31 0/1500 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22304;"MAN MIT3D50H34 0/3000 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22305;"MAN MIT3D50H38 0/6000 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22306;"MAN MIT3D50H40 0/10000 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22308;"MAN MIT3F50H19 0/60 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22309;"MAN MIT3F50H21 0/100 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22310;"MAN MIT3F50H22 0/160 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22312;"MAN MIT3F50H27 0/600 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22313;"MAN MIT3F50H30 0/1000 PB BR 63/AB 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22314;"MAN MIT3F50H31 0/1500 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22315;"MAN MIT3F50H34 0/3000 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22316;"MAN MIT3F50H38 0/6000 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22317;"MAN MIT3F50H40 0/10000 PB BR 63/AT 1/4""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22326;"MAN MIT5D50H34 0/3000 PB BR 100/AB 1/2""";INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22450;MAN MIT3D52H40DGB 63SS AB BB04N0-10000PB;INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22470;MAN MIT3D50H-17 063SSAB-BB04N 0-30 PB;INSTRUMENTOS ANALOGO;"	INSRUMENTOS MEDCION HID";EMSESA;;
22583;FERRULA R1-R2-6;ACOPLES SEGURO;"	MANGUERAS HIDRAULICAS";EMSESA;;
22584;FERRULA R1-R2-8;ACOPLES SEGURO;"	MANGUERAS HIDRAULICAS";EMSESA;;
22586;FERRULA R1-R2-12;ACOPLES SEGURO;"	MANGUERAS HIDRAULICAS";EMSESA;;
22588;FERRULA R1-R2-16;ACOPLES SEGURO;"	MANGUERAS HIDRAULICAS";EMSESA;;
23020;"CONECTOR LEVAS CAM A-SS 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23022;"CONECTOR LEVAS CAM A-SS 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23024;"CONECTOR LEVAS CAM A-SS 3""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23025;"CONECTOR LEVAS CAM A-SS 4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23026;"CONECTOR LEVAS CAM B-SS 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23027;"CONECTOR LEVAS CAM B-SS 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23028;"CONECTOR LEVAS CAM B-SS 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23030;"CONECTOR LEVAS CAM B-SS 3""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23031;"CONECTOR LEVAS CAM B-SS 4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23032;"CONECTOR LEVAS CAM C-SS 3/4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23034;"CONECTOR LEVAS CAM C-SS 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23036;"CONECTOR LEVAS CAM C-SS 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23037;"CONECTOR LEVAS CAM C-SS 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23039;"CONECTOR LEVAS CAM C-SS 3""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23041;"CONECTOR LEVAS CAM C/ 4""X3"" ESP";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23042;"CONECTOR LEVAS CAM C-SS 4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23044;"CONECTOR LEVAS CAM D-SS 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23045;"CONECTOR LEVAS CAM D-SS 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23046;"CONECTOR LEVAS CAM D-SS 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23047;"CONECTOR LEVAS CAM D-SS 3""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23048;"CONECTOR LEVAS CAM D-SS 4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23050;"CONECTOR LEVAS CAM E-SS 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23053;"CONECTOR LEVAS CAM E-SS 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23054;"CONECTOR LEVAS CAM E-SS 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23056;"CONECTOR LEVAS CAM E-SS 3""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23057;"CONECTOR LEVAS CAM E-SS 4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23058;"CONECTOR LEVAS CAM F/SS 3/4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23059;"CONECTOR LEVAS CAM F-SS 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23061;"CONECTOR LEVAS CAM F-SS 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23062;"CONECTOR LEVAS CAM F-SS 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23064;"CONECTOR LEVAS CAM F-SS 3""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23065;"CONECTOR LEVAS CAM F-SS 4""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23123;"CONECTOR LEVAS CAM C-AL 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23179;"ACOPLE AIRE ACOND 13/32""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23180;"ACOPLE AIRE ACOND 1/2"" 45°";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23183;"ACOPLE AIRE ACOND 1/2"" 90°";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23184;"ACOPLE AIRE ACOND 5/16"" 90°";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23208;"GOMA EVERT 3"" VITON";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23211;"GOMA PARA CHICAGO SUPER SEGURO 3/8"" A 1""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23296;DIXON WHIPCHEK WB1;ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23306;"TUERCA STORZ MACHO 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23307;"TUERCA STORZ HI 2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23330;"PITON DE 1-1/2""";ACOPLES Y ACCESORIOS;"	CONEXION INDUSTRIAL";EMSESA;;
23578;"CAÑ C/COST SS A312 A316L SCH-40 2-1/2""";TUB/CAN;"	PIPING";EMSESA;;
23580;"CAÑERIA C/COST SS3162 A304L SCH-10 1/2""";TUB/CAN;"	PIPING";EMSESA;;
23786;"CODO 90° A105 3000WOG 1-1/2"" NPT";FITTINGS AC.CARB;"	PIPING";EMSESA;;
23805;"UNION AMERICANA INOXIDABLE DE 1/2""";FITTINGS INOX.;"	PIPING";EMSESA;;
23806;"UNION AMERICANA INOXIDABLE DE 3/4""";FITTINGS INOX.;"	PIPING";EMSESA;;
23807;"UNION AMERICANA INOXIDABLE DE 1""";FITTINGS INOX.;"	PIPING";EMSESA;;
23809;"UNION AMERICANA INOXIDABLE DE 1-1/2""";FITTINGS INOX.;"	PIPING";EMSESA;;
23810;"UNION AMERICANA INOXIDABLE DE 2""";FITTINGS INOX.;"	PIPING";EMSESA;;
23814;"UNION AMERICANA A105 NPT #150 1""";FITTINGS AC.CARB;"	PIPING";EMSESA;;
23913;"FLANGE SLIP-ON SS316L CL150 1"" RF";FLANGES;"	PIPING";EMSESA;;
23914;FLANGE SLIP-ON SS316L CL150 1-1/2 RF;FLANGES;"	PIPING";EMSESA;;
23915;"FLANGE SLIP-ON SS316L CL150 2"" RF";FLANGES;"	PIPING";EMSESA;;
23916;"FLANGE SLIP-ON SS316L CL150 3"" RF";FLANGES;"	PIPING";EMSESA;;
23917;"FLANGE SLIP-ON SS316L CL150 4"" RF";FLANGES;"	PIPING";EMSESA;;
23932;"FLANGE SLIP-ON AC CARBO CLASE 150 1""";FLANGES;"	PIPING";EMSESA;;
23933;"FLANGE SLIP-ON AC CARBO CLASE 150 1-1/2""";FLANGES;"	PIPING";EMSESA;;
23934;"FLANGE SLIP-ON AC CARBO CLASE 150 2""";FLANGES;"	PIPING";EMSESA;;
23935;"FLANGE SLIP-ON AC CARBO CLASE 150 2-1/2""";FLANGES;"	PIPING";EMSESA;;
23936;"FLANGE SLIP-ON AC CARBO CLASE 150 3""";FLANGES;"	PIPING";EMSESA;;
23938;"FLANGE SLIP-ON AC CARBO CLASE 150 4""";FLANGES;"	PIPING";EMSESA;;
23940;"FLANGE SLIP-ON AC CARBO CLASE 150 6""";FLANGES;"	PIPING";EMSESA;;
23941;"FLANGE SLIP-ON AC CARBO CLASE 150 8""";FLANGES;"	PIPING";EMSESA;;
24029;"VALV.BOLA BR.CROMADO 3/8"" NPT-H 400 WOG";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24030;"VALV.BOLA BR.CROMADO 1/2"" NPT-H 400 WOG";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24032;"VALV.BOLA BR.CROMADO 1"" NPT-H 400 WOG";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24034;"VALV.BOLA BR.CROMADO 2"" NPT-H 400 WOG";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24037;"VALV.BOLA BR.CROMADO 3"" NPT-H 400 WOG";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24062;CONECTOR LEGRIS 8206L1000 UDA10L(G10LCF);TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24066;CONECTOR LEGRIS 8206S2000 UDA20S(G20SCF);TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24072;CONECTOR LEGRIS 8205L1018 UMA 10X3/8 NPT;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24097;CONECTOR LEGRIS 8202L1000 JIA 10L;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24223;CONECTOR LEGRIS 8202S2500 JIA 25S;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24293;FITTING UMA 38MMX16MJ;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24392;ABRAZADERA TUBO HIDR S/PESADO 20MM;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24537;"TUBO SC 3/8""ODX0.049 TP316L";TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
24538;"TUBO SC 1/4""ODX0.035 TP316L";TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
24539;"TUBO SC 1/4""ODX0.049 TP316L";TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
24541;"TUBO SC 3/8""ODX0.035 TP316L";TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
24544;"TUBO SC 1/2""ODX0.035 TP316L";TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
24545;"TUBO SC 1/2""ODX0.049 TP316L";TUBOS INOXIDABLES;"	CONDUCCION DE FLUIDOS";EMSESA;;
24567;TUBO HIDRAULICO AC/CARB 10MMX1,5;TUB(AC) FITTINGS HID;"	CONDUCCION DE FLUIDOS";EMSESA;;
24678;FITTING INDUST VALVULA BOLAXV500P/8;Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24706;"VALV BOLA SS316 V2N NPT 1000PSI 1/4"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24707;"VALV BOLA SS316 V2N NPT 1000PSI 3/8"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24708;"VALV BOLA SS316 V2N NPT 1000PSI 1/2"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24709;"VALV BOLA SS316 V2N NPT 1000PSI 3/4"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24710;"VALVULA BOLA SS316 V2N NPT 1000PSI 1"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24711;"VALV BOLA SS316 V2N NPT 1000PSI 1-1/4""VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24712;"VALV BOLA SS316 V2N NPT 1000PSI 1-1/2""VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24713;"VALVULA BOLA SS316 V2N NPT 1000PSI 2"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24714;"VALV BOLA SS316 V2N NPT 1000PSI 2-1/2""VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
24715;"VALVULA BOLA SS316 V2N NPT 1000PSI 3"" VT";Válvulas Bola;"	VALVULAS STANDAR";EMSESA;;
